,Unnamed: 0.2,index,Unnamed: 0.1,Unnamed: 0,molcule_formula,dsgdb_idx,nmr_shift,atomic_number,x,y,z,energy,atom_feature_vector_1,atom_feature_vector_2,atom_feature_vector_3,atom_feature_vector_4,atom_feature_vector_5,atom_feature_vector_6,atom_feature_vector_7,atom_feature_vector_8,atom_feature_vector_9,atom_feature_vector_10,atom_feature_vector_11,atom_feature_vector_12,atom_feature_vector_13,atom_feature_vector_14,atom_feature_vector_15,atom_feature_vector_16,atom_feature_vector_17,atom_feature_vector_18,atom_feature_vector_19,atom_feature_vector_20,atom_feature_vector_21,atom_feature_vector_22,atom_feature_vector_23,atom_feature_vector_24,atom_feature_vector_25,atom_feature_vector_26,atom_feature_vector_27,atom_feature_vector_28,atom_feature_vector_29,atom_feature_vector_30,atom_feature_vector_31,atom_feature_vector_32,atom_feature_vector_33,atom_feature_vector_34,atom_feature_vector_35,atom_feature_vector_36,atom_feature_vector_37,atom_feature_vector_38,atom_feature_vector_39,atom_feature_vector_40,atom_feature_vector_41,atom_feature_vector_42,atom_feature_vector_43,atom_feature_vector_44,atom_feature_vector_45,atom_feature_vector_46,atom_feature_vector_47,atom_feature_vector_48,atom_feature_vector_49,atom_feature_vector_50,atom_feature_vector_51,atom_feature_vector_52,atom_feature_vector_53,atom_feature_vector_54,atom_feature_vector_55,atom_feature_vector_56,atom_feature_vector_57,atom_feature_vector_58,atom_feature_vector_59,atom_feature_vector_60,atom_feature_vector_61,atom_feature_vector_62,atom_feature_vector_63,atom_feature_vector_64
1661,644110,644110,3,3,H8 C6 N2 O1,dsgdb9_102425,124.8768,6.0,-1.949989318847656,-0.628709614276886,-1.4248822927474976,-9.03668975830078,0.1228273510932922,-0.0376390814781188,-0.0029572509229183,0.1695676296949386,-0.0611012987792491,-0.4292551577091217,0.3413615822792053,0.0901169627904892,0.0383500605821609,-0.3905594944953918,0.0978668630123138,-0.004673596471548,0.3612431287765503,-0.0609038025140762,-0.0212364308536052,-0.056608248502016,-0.2162146866321563,-0.1688807904720306,0.1730244010686874,0.3248639404773712,0.4115654826164245,0.0881814882159233,0.0589981004595756,0.1315927058458328,0.0441974699497222,-0.0234472472220659,0.1262062042951584,0.0201149098575115,0.3408626914024353,-0.0431978777050972,2.0510613918304443,-0.2246167659759521,0.266739010810852,-0.1298940926790237,-0.3184043169021606,-0.1684784889221191,-0.1368139237165451,-0.384468674659729,0.2502632141113281,-0.0931841284036636,-0.1316855400800705,-0.006954550743103,-0.1362637281417846,0.0040582511574029,0.1943612843751907,-0.0563188455998897,-0.0472608245909214,-0.0328466743230819,-0.1752483993768692,-0.0459813922643661,0.1908414661884308,0.2610711753368377,-0.0241559781134128,0.3607955276966095,0.1216204315423965,-0.0723458305001258,0.1410029530525207,-0.1863374412059784,0.0717667415738105,0.1403582841157913,0.0531032793223857,-0.088636577129364,-0.0689086094498634,0.1832703948020935
2208,744629,744629,6,6,H15 C7 N1 O1,dsgdb9_117338,158.3985,6.0,-2.977050304412842,-3.8814871311187744,-0.0888081118464469,-9.39076805114746,0.0803102999925613,-0.0602526105940341,-0.1816714853048324,0.2956494390964508,-0.005757600069046,-0.1692778915166854,0.3693861961364746,0.0670388340950012,0.1233234256505966,-0.3251811861991882,0.1012887358665466,-0.1571839600801468,0.925678253173828,-0.0347635298967361,-0.0240550339221954,-0.0533096864819526,-0.1701560765504837,-0.5763162970542908,0.0701329186558723,0.3716033101081848,0.570961594581604,0.0892190486192703,0.0173547063022851,-0.1023304760456085,0.2423467487096786,0.0321727097034454,0.1598688811063766,-0.0060955127701163,0.3170851171016693,-0.0764578878879547,1.9706043004989624,-0.342116504907608,0.0923114269971847,-0.2018858939409256,-0.3563097417354584,-0.1985854804515838,-0.5677845478057861,-0.3937797248363495,0.1512897461652755,0.0185867007821798,-0.2569596469402313,0.0306312981992959,0.0940742492675781,-0.0099581014364957,0.2305743098258972,-0.0638618916273117,-0.0321248024702072,-0.0173352919518947,-0.1256566941738128,-0.0304406508803367,0.1595952361822128,-0.1269604116678238,0.1185101941227912,0.2765246033668518,0.0370730385184288,-0.0366408303380012,0.0585449561476707,-0.1956605613231659,0.0654036849737167,0.096035897731781,0.0562754683196544,-0.0652736648917198,-0.031811200082302,0.1791108846664428
5986,679955,679955,6,6,H10 C8 O1,dsgdb9_107739,136.9469,6.0,-3.6658685207366943,-0.768791675567627,-1.5916495323181152,-9.911538124084473,0.0922721102833747,-0.0290132984519004,-0.0023178122937679,0.2717300653457641,-0.0740775913000106,-0.5123915672302246,0.342972069978714,0.0958945155143737,0.0725093334913253,-0.4879388213157654,0.128399059176445,-0.1359279453754425,0.7244547605514526,-0.02542494982481,-0.0248271860182285,-0.0278991609811782,-0.255953311920166,-0.351052850484848,0.1197464019060134,0.4031624495983124,0.4087076187133789,0.0871047675609588,0.046929620206356,0.0666302666068077,0.160936176776886,0.0379428304731845,0.1314810216426849,0.0060281623154878,0.4017395377159118,-0.0464349575340747,2.408933639526367,-0.3261148333549499,0.2395538985729217,-0.2261656820774078,-0.3187851309776306,-0.1415860801935196,-0.327232301235199,-0.4158111810684204,0.2155551463365554,-0.0289982669055461,-0.2198753952980041,0.0063905306160449,0.0435892045497894,-0.0134829096496105,0.2266710549592971,-0.0713474154472351,-0.1980942338705063,-0.0089693646878004,-0.1520274877548217,-0.0954045206308364,0.1428794115781784,-0.141304463148117,0.0156182926148176,0.4162910282611847,0.0436051189899444,-0.0526470877230167,0.1855176985263824,-0.1946198344230651,0.065855786204338,0.3004882633686065,0.0532029829919338,-0.1052557602524757,-0.073999136686325,0.1894076019525528
9652,147455,147455,1,1,H6 C5 N2 O2,dsgdb9_027113,35.5996,6.0,-0.1010695025324821,-0.0117985196411609,-0.1047196090221405,-8.315394401550293,0.1378180980682373,-0.147308737039566,-0.5077533721923828,0.1611526906490326,-0.0382140949368476,0.1157128661870956,0.3810854256153106,0.0361051931977272,0.1392411589622497,-0.1444659382104873,0.0384419001638889,0.0331019610166549,0.4825247526168823,0.1268555521965026,-0.0358875133097171,-0.0803809016942977,-0.1069134622812271,0.2208373546600341,0.1070436462759971,0.4411762952804565,0.5792235136032104,0.2241014242172241,-0.1005485653877258,0.1952510774135589,0.1905094385147094,-0.0034081013873219,0.1848034411668777,0.0225841607898473,0.1499824076890945,-0.0368984751403331,0.78144371509552,-0.6163894534111023,-0.130653828382492,-0.1483283042907714,-0.2909560799598694,-0.0757618844509124,-0.6617300510406494,-0.3529035747051239,-0.1544255167245865,-0.1205231621861457,-0.1689344942569732,0.8143884539604187,-1.148327350616455,0.045260839164257,0.1184586957097053,-0.0615355893969535,-0.035019252449274,0.0092376852408051,-0.0314830988645553,-0.5643413662910461,0.3431169986724853,0.3995749354362488,-0.0584444478154182,0.4343033730983734,0.1013591736555099,-0.0724333748221397,0.0882813483476638,-0.0955203771591186,0.0551969110965728,0.0114777199923992,0.0546012818813324,-0.0175064150243997,0.0095044113695621,0.0854901149868965
12899,104197,104197,4,4,H8 C7 O1,dsgdb9_018908,164.1835,6.0,-0.4399852454662323,-1.8610440492630005,-0.75079745054245,-8.608122825622559,0.1512812823057174,-0.0224871076643466,-0.068981796503067,0.2731492519378662,-0.0086170462891459,0.0134580712765455,0.3973809778690338,0.0821847170591354,0.1085045114159584,-0.2031756788492202,0.0635138377547264,-0.2435247004032135,0.9983627200126648,-0.0477108769118785,-0.0330234766006469,-0.0569330342113971,-0.1037470698356628,-0.2890045940876007,0.0374566428363323,0.3246967196464538,0.4342509508132934,0.1097854822874069,-0.0928786918520927,0.0398639924824237,0.2707787156105041,-0.0156410001218318,0.1670590937137603,-0.0029635224491357,0.4092574715614319,-0.0333379842340946,1.371992588043213,-0.3382264971733093,-0.0456278026103973,-0.1823607981204986,-0.206028401851654,-0.3610581755638122,-0.3049601316452026,-0.3947663605213165,0.0358373112976551,-0.0128104910254478,-0.4191680252552032,0.1204419583082199,-0.1566036194562912,-0.0622255764901638,0.1660246402025222,-0.0757821351289749,-0.0866915807127952,0.0143058011308312,0.0172609854489564,-0.2107698917388916,-0.0327771008014678,-0.1106946542859077,0.0165865235030651,0.3602255284786224,0.1277903765439987,-0.0288989078253507,0.2290764153003692,-0.2355240583419799,0.0686860680580139,-0.0287494286894798,0.0498339720070362,-0.0904607400298118,-0.0674533322453498,0.1321141123771667
15267,647387,647387,0,0,H9 C6 N1 O2,dsgdb9_102947,129.5381,6.0,-0.3100404143333435,1.1451185941696167,0.2725723683834076,-9.490560531616213,0.1218287572264671,-0.0331344082951545,0.0846585407853126,0.1712878942489624,-0.2866336703300476,-0.7013383507728577,0.2453409284353256,0.0033229738473892,0.0297553054988384,-0.4813669919967651,0.0890287458896637,0.0678855553269386,-0.3127311170101166,-0.1371495127677917,-0.0174264330416917,-0.0510784871876239,-0.2901585102081299,-0.1685754954814911,0.1870650500059127,0.3050196766853332,0.4629450440406799,0.0631542354822158,-0.0062413644045591,0.2514458894729614,-0.0076476149260997,-0.0016675712540745,0.0833858251571655,0.0128557048738002,0.4329245090484619,-0.0329030379652977,2.644024133682251,-0.0913748443126678,0.3982074558734894,-0.1434903144836425,-0.4734800457954407,-0.09115020185709,-0.1079317554831504,-0.3565863370895386,0.2857895791530609,-0.0700397714972496,0.0246695932000875,-0.0260400474071502,-0.2146505862474441,-0.018855357542634,0.1885777860879898,-0.0286579262465238,-0.0599744617938995,-0.0455450229346752,-0.272902101278305,-0.0331026576459407,0.1899123340845108,0.2238709330558776,-0.0978385135531425,0.3393596708774566,0.085744097828865,-0.0591047219932079,0.2303318381309509,-0.177886426448822,0.1083143353462219,0.2314852029085159,0.0529899001121521,-0.1120349094271659,-0.0778466612100601,0.2084673047065735
17501,48834,48834,2,2,H8 C5 N2 O1,dsgdb9_009653,119.5132,6.0,-1.3717254400253296,-0.6690454483032227,-0.310241162776947,-8.332347869873047,0.1033128499984741,-0.024567762389779,-0.1579613387584686,0.1313940286636352,0.0286034066230058,-0.1027121692895889,0.3816669583320617,0.0716757625341415,0.0762399286031723,-0.1200101375579834,0.0808773636817932,-0.098937839269638,0.677413821220398,0.0826904773712158,-0.0258515290915966,-0.0866199359297752,-0.1357702910900116,-0.2569413781166076,0.0987900123000145,0.34477499127388,0.4386467039585113,0.0781954377889633,0.0042892508208751,0.074206419289112,0.0313555225729942,-0.0697581693530082,0.1529797911643982,0.0276336520910263,0.2881052196025848,-0.0324633568525314,1.457646131515503,-0.2910827994346618,0.0641923323273658,-0.1731541901826858,-0.3123245537281036,-0.223620593547821,-0.2616054713726043,-0.370343953371048,0.2498500347137451,-0.1002120748162269,-0.1736261844635009,-0.0187609232962131,-0.2814759016036987,0.0114956330507993,0.1381914317607879,-0.0480673722922802,-0.0216077528893947,-0.005569715052843,-0.0600365549325943,-0.2202563881874084,0.2131924331188202,0.1923028975725174,-0.0265920720994472,0.3482809364795685,0.1258821487426757,-0.0396943241357803,0.1296830028295517,-0.1777704507112503,0.0956686809659004,0.1205778643488884,0.0550041832029819,-0.1273745596408844,-0.0253614336252212,0.1580265164375305
22533,212468,212468,5,5,H7 C6 N3,dsgdb9_037548,105.1432,6.0,0.4938120245933532,-1.088135004043579,0.938202440738678,-8.084328651428223,0.158547043800354,-0.0259051565080881,-0.061865784227848,0.2783423662185669,0.0101571595296263,0.0295640397816896,0.433277815580368,0.095776230096817,0.1169632375240325,-0.2556614875793457,0.0747504457831382,-0.180348202586174,1.027009129524231,0.0072597516700625,-0.0385543927550315,-0.0617034658789634,0.0364472866058349,-0.2494505792856216,0.0846242010593414,0.3389248847961426,0.4062771797180176,0.1250636726617813,-0.0283865593373775,0.0878053605556488,0.0707481503486633,-0.0934274643659591,0.1672697365283966,-0.0013115126639604,0.3171221613883972,-0.0833758264780044,1.147417664527893,-0.2437599748373031,-0.0588433034718036,-0.152160182595253,-0.135062426328659,-0.4025592803955078,-0.2494511008262634,-0.3495248556137085,0.0562548413872718,-0.0681319609284401,-0.3386246562004089,0.1098416596651077,-0.1021653860807418,-0.0541110672056674,0.1472194790840149,-0.0634027943015098,-0.0317309834063053,0.0042215138673782,0.0202277693897485,-0.1578582823276519,0.0768593624234199,-0.0302891079336404,-0.1000455766916275,0.4011212587356567,0.2056281566619873,-0.0497995801270008,0.1969115585088729,-0.232050359249115,0.0710993781685829,-0.0512448549270629,0.0641756951808929,-0.0903674960136413,-0.0754344090819358,0.1477910727262497
23406,761954,761954,2,2,H14 C8 O1,dsgdb9_119950,158.0581,6.0,0.954897403717041,-1.0489466190338137,-3.085984945297241,-9.947937965393066,0.0833301246166229,-0.0357874482870101,-0.0725277513265609,0.2788134813308716,-0.074801467359066,-0.4650965332984924,0.3422971069812774,0.1078229025006294,0.0987634286284446,-0.4780744612216949,0.1567802727222442,-0.0942897275090217,0.5771145224571228,-0.0357908271253109,-0.0187715366482734,-0.0237018447369337,-0.172386884689331,-0.4537619054317474,0.1057468280196189,0.4741618633270263,0.3528624773025512,0.09001275151968,0.0572166517376899,-0.0189432594925165,0.2155846655368805,0.0515479147434234,0.1416912823915481,0.03291991725564,0.3595231473445892,-0.0557327829301357,2.437138080596924,-0.3092763125896454,0.2986909747123718,-0.1832745224237442,-0.3078990578651428,-0.1370366364717483,-0.3606101870536804,-0.4182537794113159,0.2788453102111816,-0.0237009804695844,-0.1678941547870636,-0.0120251234620809,0.1289265900850296,-0.0031509585678577,0.2460785061120987,-0.085594929754734,-0.0675986260175705,-0.0300854351371526,-0.2111665457487106,-0.0440220758318901,0.1569862961769104,-0.1471388041973114,0.0250905938446521,0.4000097513198852,0.0328019224107265,-0.0494871363043785,0.1459975391626358,-0.1876772195100784,0.0673918202519416,0.1679541766643524,0.0538412556052207,-0.0730565413832664,-0.0670364797115325,0.2391401678323745
26681,766137,766137,0,0,H15 C7 N1 O1,dsgdb9_120556,170.0992,6.0,-0.0789799988269805,1.4896323680877686,-0.0371167585253715,-10.191118240356444,0.0765029639005661,-0.044929951429367,0.0885825753211975,0.2650397717952728,-0.2169506251811981,-0.7618739604949951,0.3461107015609741,0.0562940090894699,0.0832046791911125,-0.5899762511253357,0.2159040570259094,0.0164723619818687,0.3082139790058136,-0.1627047955989837,-0.020397737622261,-0.0158952381461858,-0.2808707356452942,-0.2346661388874054,0.162945881485939,0.304104208946228,0.4079453349113464,0.0832603797316551,0.0773909166455268,0.1313458830118179,0.0779844149947166,0.076194941997528,0.0883002579212188,0.0029064491391181,0.3816667199134826,-0.0515462420880794,2.7806193828582764,-0.2257188558578491,0.4338173270225525,-0.2184941917657852,-0.2671081721782684,-0.1227737441658973,-0.2543643116950989,-0.3382501900196075,0.2244878411293029,-0.0223592314869165,-0.0770947486162185,-0.0106419911608099,0.1631320714950561,-0.0256563499569892,0.2646539509296417,-0.0455755889415741,-0.0750776678323745,-0.0429276600480079,-0.2785893678665161,0.0329025611281394,0.1953312158584594,-0.096618540585041,-0.0067688561975955,0.4545930624008178,0.0417777150869369,-0.0724992603063583,0.1995995491743087,-0.1378859430551529,0.0714382156729698,0.2202733308076858,0.052974347025156,-0.0538613945245742,-0.0738241225481033,0.1832807660102844
