,Unnamed: 0.2,index,Unnamed: 0.1,Unnamed: 0,molcule_formula,dsgdb_idx,nmr_shift,atomic_number,x,y,z,energy,atom_feature_vector_1,atom_feature_vector_2,atom_feature_vector_3,atom_feature_vector_4,atom_feature_vector_5,atom_feature_vector_6,atom_feature_vector_7,atom_feature_vector_8,atom_feature_vector_9,atom_feature_vector_10,atom_feature_vector_11,atom_feature_vector_12,atom_feature_vector_13,atom_feature_vector_14,atom_feature_vector_15,atom_feature_vector_16,atom_feature_vector_17,atom_feature_vector_18,atom_feature_vector_19,atom_feature_vector_20,atom_feature_vector_21,atom_feature_vector_22,atom_feature_vector_23,atom_feature_vector_24,atom_feature_vector_25,atom_feature_vector_26,atom_feature_vector_27,atom_feature_vector_28,atom_feature_vector_29,atom_feature_vector_30,atom_feature_vector_31,atom_feature_vector_32,atom_feature_vector_33,atom_feature_vector_34,atom_feature_vector_35,atom_feature_vector_36,atom_feature_vector_37,atom_feature_vector_38,atom_feature_vector_39,atom_feature_vector_40,atom_feature_vector_41,atom_feature_vector_42,atom_feature_vector_43,atom_feature_vector_44,atom_feature_vector_45,atom_feature_vector_46,atom_feature_vector_47,atom_feature_vector_48,atom_feature_vector_49,atom_feature_vector_50,atom_feature_vector_51,atom_feature_vector_52,atom_feature_vector_53,atom_feature_vector_54,atom_feature_vector_55,atom_feature_vector_56,atom_feature_vector_57,atom_feature_vector_58,atom_feature_vector_59,atom_feature_vector_60,atom_feature_vector_61,atom_feature_vector_62,atom_feature_vector_63,atom_feature_vector_64
1896,229988,229988,4,4,H10 C7 O2,dsgdb9_039961,102.9824,6.0,-1.6054097414016724,-1.1733478307724,-0.0502289906144142,-8.23582935333252,0.0781583860516548,-0.0299186129122972,-0.4179719090461731,0.1288431584835052,0.0215922780334949,0.1362716257572174,0.3834294080734253,0.139702022075653,0.1688408553600311,-0.0680817663669586,0.0350448749959468,-0.1141892820596695,0.5007899403572083,0.0696306154131889,-0.022712655365467,-0.1105282008647918,-0.1559097468852996,-0.2040392756462097,0.0452959276735782,0.385621428489685,0.6159133911132812,0.1237871199846267,-0.0852642804384231,-0.0376388132572174,0.1784490048885345,-0.1286233514547348,0.1576367169618606,-0.0047611785121262,0.191815584897995,-0.0329394377768039,1.2671897411346436,-0.3847880959510803,-0.0767010077834129,-0.1706293821334839,-0.2764584124088287,-0.2017356753349304,-0.4316504299640655,-0.3915652632713318,0.1554634124040603,-0.0701440274715423,-0.2456923723220825,0.4050192236900329,-0.2304671257734298,0.0094287618994712,0.1300324350595474,-0.0332647897303104,0.0143457539379596,0.0013875439763069,-0.034051988273859,-0.2241380363702774,0.2648984789848327,0.2764793336391449,0.0101066529750823,0.3432416915893554,0.1100769340991973,-0.0967017859220504,0.0008342256769537,-0.0997534841299057,0.057007011026144,0.0078023467212915,0.0615318790078163,-0.1005678623914718,0.0558515228331089,0.1044951602816581
2488,317792,317792,4,4,H7 C6 N1 O2,dsgdb9_053481,13.4862,6.0,-1.628441333770752,-3.0708563327789307,0.0288628507405519,-7.7510666847229,0.0679373666644096,-0.0802976489067077,-0.8164681196212769,0.1004433706402778,0.0981675088405609,0.1868285238742828,0.3830929398536682,-0.1546927392482757,0.0902336537837982,0.0457503646612167,0.090528093278408,0.011156341060996,-0.1051628366112709,0.1236999481916427,-0.0208229552954435,-0.0860613659024238,-0.2068344056606292,-0.2196499556303024,0.1398157030344009,0.3426139652729034,0.6912372708320618,0.1099729463458061,-0.1909589022397995,0.2931747436523437,0.0965208411216735,-0.0329178273677825,0.1555378437042236,0.0074931951239705,0.1406022310256958,-0.0404106192290782,0.4809809327125549,-0.2072477489709854,-0.0290391854941844,-0.1410872936248779,-0.5522220730781555,-0.0776647478342056,-0.4410573244094848,-0.4174951016902923,-0.3682140111923218,-0.1488861143589019,-0.0896067470312118,0.0961836874485015,-2.056502103805542,0.0918775647878646,-0.0839103311300277,-0.0539559423923492,0.0297629944980144,0.0343007892370224,-0.0400507189333438,-0.7945463061332703,0.3038882911205292,0.5517165660858154,-0.0366880819201469,0.411743015050888,0.1493845880031585,-0.1415646523237228,0.0657808184623718,0.0272361040115356,0.0556923635303974,-0.0331971868872642,0.0532377250492572,-0.0442356020212173,-0.0396564081311225,0.1399491727352142
2831,482077,482077,6,6,H9 C7 N1 O1,dsgdb9_078192,162.1394,6.0,1.1656354665756226,-0.5099431276321411,0.8800274133682251,-9.43912410736084,0.117527961730957,-0.0226006228476762,-0.1795661598443985,0.2378216683864593,-0.056609857827425,-0.2291419506072998,0.3874861598014831,0.1505048274993896,0.1390341222286224,-0.3278926610946655,0.0935468077659607,-0.1749368607997894,0.8475276231765747,0.0698980242013931,-0.0264225751161575,-0.0577672198414802,-0.0989393889904022,-0.3703571557998657,0.0684199631214141,0.4060422480106354,0.4234338998794555,0.1009259149432182,0.0012332089245319,-0.0479393377900123,0.1065678298473358,0.0185877475887537,0.1633946150541305,0.0262760240584611,0.3083522021770477,-0.0423719584941864,2.017420053482056,-0.4588952958583832,0.0939405709505081,-0.1782498657703399,-0.2914175689220428,-0.2453055828809738,-0.4319926798343658,-0.4093730747699737,0.2286083549261093,-0.039195891469717,-0.3293262422084808,0.0413816906511783,8.639693260192871e-05,-0.0143132172524929,0.2150637656450271,-0.0758082270622253,-0.1169983968138694,-0.0026097344234585,-0.0971897095441818,-0.1946835815906524,0.1289275586605072,-0.0869652926921844,0.027052991092205,0.4984769523143768,0.0729243159294128,-0.060243509709835,0.1403580158948898,-0.2271198630332946,0.0623942278325557,0.124172069132328,0.0565650910139083,-0.1306350082159042,-0.0463039986789226,0.1505133807659149
3658,172585,172585,6,6,H11 C7 N1 O1,dsgdb9_031698,153.5258,6.0,-5.705672264099121,-2.217323303222656,-0.7301705479621887,-9.833355903625488,0.0959532260894775,-0.0488814078271389,0.1033611074090004,0.2107958048582077,-0.2730641961097717,-0.7467327117919922,0.2962742149829864,0.0474105104804039,0.048830047249794,-0.587476909160614,0.1477471739053726,0.0482690557837486,-0.0507971569895744,-0.1631640940904617,-0.0207614284008741,-0.0231955125927925,-0.2554529011249542,-0.0829306319355964,0.1809757947921753,0.3141097128391266,0.4256077408790588,0.08130794018507,0.0171894058585166,0.2018517553806305,-0.0189522337168455,0.0186660680919885,0.0954437330365181,0.0116277448832988,0.4049965441226959,-0.0401216633617877,2.540201425552368,-0.1794314384460449,0.44140625,-0.1959532499313354,-0.4260653257369995,-0.117630124092102,-0.2897157073020935,-0.3369831442832947,0.2858246564865112,-0.0510413460433483,0.0307814329862594,-0.0149090886116027,0.0214935466647148,-0.0132805611938238,0.2362632602453231,-0.0591406300663948,-0.0692787319421768,-0.0411659553647041,-0.3122665584087372,0.0173384062945842,0.2379844933748245,0.0448541678488254,-0.0740102231502533,0.4745153486728668,0.0451777428388595,-0.0616588927805423,0.2013924121856689,-0.1909684091806411,0.0721601024270057,0.2063178271055221,0.0527931526303291,-0.1117261052131652,-0.0963277518749237,0.2054144144058227
3833,602260,602260,7,7,H8 C5 O4,dsgdb9_095708,92.49,6.0,0.1518924236297607,-1.6615028381347656,1.5093899965286257,-8.675995826721191,0.1736094057559967,-0.0783348381519317,-0.0308511704206466,0.0972865521907806,-0.1072490215301513,-0.3479875922203064,0.2793008685111999,0.0055505372583866,0.0098784044384956,-0.3678182363510132,0.0092260427772998,0.0388634204864501,-0.1359038800001144,-0.0255356393754482,-0.022021597251296,-0.0724143460392952,-0.2647222876548767,-0.1676549017429351,0.1804760545492172,0.3274410665035248,0.4881339073181152,0.0752630084753036,0.0380090922117233,0.2588497400283813,-0.0617493838071823,-0.1037670820951461,0.1369133591651916,0.0307251568883657,0.3816515803337097,-0.0308352634310722,1.862259149551392,-0.2608280181884765,0.2269766330718994,-0.0839133411645889,-0.4958691298961639,-0.0522221848368644,-0.058225754648447,-0.3661766946315765,0.227017343044281,-0.1528048068284988,-0.0218142941594123,-0.0275952294468879,-0.6710700988769531,-0.0012742541730403,0.1162519976496696,-0.0391423590481281,-0.0432325713336467,-0.0567506626248359,-0.1424366980791092,-0.1880479454994201,0.2154086828231811,0.5200032591819763,-0.0859429314732551,0.3167248070240021,0.2055877149105072,-0.0642941817641258,0.2101721614599228,-0.1915603429079055,0.0852064862847328,0.1331987529993057,0.0527791678905487,-0.1208007782697677,-0.0699411481618881,0.1670135706663131
4888,358868,358868,8,8,H11 C7 N1 O1,dsgdb9_060190,112.6401,6.0,-4.962646961212158,-1.4869942665100098,0.4070727825164795,-7.801999568939209,0.1410302519798278,-0.0323122926056385,-0.4717799425125122,0.2060822248458862,-0.0326078012585639,-0.0103066433221101,0.4161257445812225,-0.0747158974409103,0.4368030130863189,-0.285806804895401,0.0351008772850036,0.0914249122142791,-0.1694791167974472,0.0451151691377162,-0.1319032162427902,-0.0461190529167652,0.0807175636291503,-0.0355329737067222,0.0575260072946548,0.396317720413208,0.6008137464523315,0.0813004821538925,-0.010737313888967,0.3605310618877411,0.0807600244879722,0.1436909586191177,0.1740413159132003,-0.0133977895602583,0.1052528768777847,-0.0372395068407058,1.68314790725708,-0.1414644122123718,-0.116480752825737,-0.0851117148995399,0.0947471559047699,0.1011263504624366,-0.2442189753055572,-0.4269010126590729,-0.3122071921825409,-0.0353292487561702,-0.0305571891367435,0.0039916485548019,-0.7554967403411865,-0.0720853134989738,0.196817547082901,-0.0559258423745632,-0.0750568062067031,0.0155458133667707,-0.0078270751982927,-0.148578941822052,0.224695086479187,-0.1336760967969894,-0.0434377454221248,0.3776488304138183,0.0576596111059188,-0.0602047853171825,0.1672789752483368,-0.240994244813919,0.0520446710288524,0.3104468882083893,0.0479892119765281,0.0334375575184822,-0.0030287196859717,0.1272677630186081
5139,198621,198621,5,5,H7 C8 N1,dsgdb9_035620,53.461,6.0,1.6431289911270142,2.861080884933472,1.1068977117538452,-8.880176544189453,0.0988391786813736,-0.0446269623935222,-0.2739680409431457,0.2241576611995697,0.0153372511267662,-0.1280014216899871,0.3992484211921692,0.0411211885511875,0.2051061987876892,-0.3242974579334259,0.0475027933716774,-0.0504813604056835,0.3907515704631805,0.0172499641776084,-0.0351207926869392,-0.0479381531476974,-0.152795135974884,-0.3553831279277801,0.0738492757081985,0.3615198731422424,0.5192181468009949,0.1213188990950584,0.0064986608922481,0.1055569499731063,0.1465082764625549,0.0832048580050468,0.1650236994028091,0.0224755629897117,0.2115402668714523,-0.0310002453625202,1.86482572555542,-0.2873298227787018,-0.0426541231572628,-0.1599194407463073,-0.215635135769844,-0.1383082270622253,-0.294431984424591,-0.3962889015674591,-0.0229757092893123,-0.0317493304610252,-0.1730052828788757,0.0226913560181856,-0.3730693459510803,0.0145714692771434,0.2182147055864334,-0.0782043188810348,-0.0782783031463623,0.006562408991158,0.0002941149286925,-0.09632308781147,0.0594657622277736,-0.1207895651459693,0.0086677521467208,0.3399771451950073,0.046306487172842,-0.0132487183436751,0.1977310329675674,-0.2008427679538726,0.0586260929703712,0.1662448942661285,0.0533085614442825,-0.0346817262470722,-0.0319657176733017,0.1805615276098251
7218,434054,434054,0,0,H7 C6 N1 O2,dsgdb9_071212,174.9901,6.0,0.0366006791591644,1.5020357370376587,0.000907180015929,-10.280142784118652,0.083931840956211,-0.0274439174681901,0.1117787286639213,0.2605282962322235,-0.2371379435062408,-0.7770129442214966,0.3602729737758636,0.0710154920816421,0.0979619175195694,-0.6100031137466431,0.2417300045490265,-0.0026378848124295,0.2874696254730224,-0.1231679022312164,-0.0163941606879234,-0.0103897657245397,-0.2514215409755707,-0.1971839964389801,0.1660959124565124,0.3454714715480804,0.3526686131954193,0.0723754689097404,-0.0182656235992908,0.1524875313043594,-0.0150778144598007,0.0799598842859268,0.0941626727581024,0.0017684921622276,0.4009536504745483,-0.0470263846218586,2.9231374263763428,-0.2635773420333862,0.450726717710495,-0.2230513095855713,-0.2716688215732574,-0.1053488329052925,-0.2429281771183014,-0.3766663074493408,0.280376672744751,-0.0331836603581905,-0.0971585735678672,-0.0103609347715973,0.1909733712673187,-0.0152884693816304,0.2510498464107513,-0.0591222420334816,-0.1278910040855407,-0.0456063225865364,-0.2641674876213074,0.0310568585991859,0.1897755712270736,-0.1005181670188903,-0.0193081870675086,0.5515626668930054,0.0570245124399662,-0.0567597150802612,0.2085130512714386,-0.2143591493368148,0.072395421564579,0.1879820227622985,0.0535463169217109,-0.0834008008241653,-0.1085133701562881,0.1995640844106674
7584,762551,762551,2,2,H16 C8 O1,dsgdb9_120038,115.0341,6.0,0.7240594029426575,-0.4801487326622009,-1.0770436525344849,-9.168225288391112,0.1076361909508705,-0.0158223137259483,-0.0794106274843216,0.1595520079135894,-0.0848431140184402,-0.3953211009502411,0.3209022879600525,0.0511178225278854,0.0412176847457885,-0.348001480102539,0.085160955786705,-0.0050250031054019,0.0922613143920898,-0.0100759668275713,-0.0173069182783365,-0.0682701170444488,-0.2104920148849487,-0.2301697582006454,0.1005576327443122,0.4345443844795227,0.3930802345275879,0.08736152946949,0.0408104546368122,0.0816651880741119,0.0509625002741813,-0.0427973270416259,0.1364352107048034,0.0547160618007183,0.3716193437576294,-0.0378886498510837,2.256612062454224,-0.2172925025224685,0.276768147945404,-0.1273754835128784,-0.4046978652477264,-0.1640053689479828,-0.2017859667539596,-0.4047531485557556,0.3358691930770874,-0.0874700024724006,-0.0538428649306297,-0.0272354986518621,-0.2595630884170532,0.006991209462285,0.1808985769748687,-0.0597928501665592,-0.0225966423749923,-0.0424893647432327,-0.2057273536920547,-0.1440614312887191,0.1982892453670501,0.2391633093357086,-0.046199832111597,0.3284291625022888,0.0867354720830917,-0.052201509475708,0.1672094017267227,-0.1688752025365829,0.1102260798215866,0.1377702951431274,0.0531026571989059,-0.0867066457867622,-0.0436395220458507,0.228906512260437
7869,88520,88520,5,5,H10 C7 O1,dsgdb9_016382,114.2246,6.0,-1.0089826583862305,-2.036745309829712,0.8153799772262573,-9.30634307861328,0.0854075774550437,-0.0263327360153198,0.0255793184041976,0.286774218082428,-0.0554914213716983,-0.4796179533004761,0.3941547572612762,0.1022718846797943,0.0756964832544326,-0.4515900909900665,0.1621863842010498,-0.1191800385713577,0.7168399095535278,0.001265762373805,-0.0283519104123115,-0.0309896059334278,-0.2090640217065811,-0.2639234066009521,0.1335935890674591,0.3256911039352417,0.4283484220504761,0.0949981659650802,0.0746033564209938,0.0425321161746978,0.1417597979307174,-0.0009460105211474,0.1235593408346176,0.0158274322748184,0.3365988731384277,-0.0642285719513893,2.0287344455718994,-0.2442238479852676,0.1715161800384521,-0.2398179620504379,-0.1883068680763244,-0.2724847793579101,-0.1627138704061508,-0.3612481951713562,0.1683236509561538,-0.0195131078362464,-0.2455752044916153,0.1168615967035293,0.0027289241552352,-0.0371441096067428,0.2424590289592743,-0.0620120801031589,-0.1078374609351158,0.0064680147916078,-0.0644272938370704,-0.091083750128746,0.1015770137310028,-0.1314145624637603,-0.0087057128548622,0.3856746852397918,0.08663010597229,-0.0762548595666885,0.1897415965795517,-0.2066386342048645,0.0699775665998458,0.2972622811794281,0.055229440331459,-0.1125586852431297,-0.0577311366796493,0.1502173542976379
