,Unnamed: 0.2,index,Unnamed: 0.1,Unnamed: 0,molcule_formula,dsgdb_idx,nmr_shift,atomic_number,x,y,z,energy,atom_feature_vector_1,atom_feature_vector_2,atom_feature_vector_3,atom_feature_vector_4,atom_feature_vector_5,atom_feature_vector_6,atom_feature_vector_7,atom_feature_vector_8,atom_feature_vector_9,atom_feature_vector_10,atom_feature_vector_11,atom_feature_vector_12,atom_feature_vector_13,atom_feature_vector_14,atom_feature_vector_15,atom_feature_vector_16,atom_feature_vector_17,atom_feature_vector_18,atom_feature_vector_19,atom_feature_vector_20,atom_feature_vector_21,atom_feature_vector_22,atom_feature_vector_23,atom_feature_vector_24,atom_feature_vector_25,atom_feature_vector_26,atom_feature_vector_27,atom_feature_vector_28,atom_feature_vector_29,atom_feature_vector_30,atom_feature_vector_31,atom_feature_vector_32,atom_feature_vector_33,atom_feature_vector_34,atom_feature_vector_35,atom_feature_vector_36,atom_feature_vector_37,atom_feature_vector_38,atom_feature_vector_39,atom_feature_vector_40,atom_feature_vector_41,atom_feature_vector_42,atom_feature_vector_43,atom_feature_vector_44,atom_feature_vector_45,atom_feature_vector_46,atom_feature_vector_47,atom_feature_vector_48,atom_feature_vector_49,atom_feature_vector_50,atom_feature_vector_51,atom_feature_vector_52,atom_feature_vector_53,atom_feature_vector_54,atom_feature_vector_55,atom_feature_vector_56,atom_feature_vector_57,atom_feature_vector_58,atom_feature_vector_59,atom_feature_vector_60,atom_feature_vector_61,atom_feature_vector_62,atom_feature_vector_63,atom_feature_vector_64
1198,370614,370614,2,2,H12 C7 O2,dsgdb9_062074,151.664,6.0,0.6187425255775452,-0.4553776085376739,-1.3141751289367676,-9.767921447753906,0.0811448171734809,-0.0373864024877548,-0.0333229377865791,0.2898077964782715,-0.0910097509622573,-0.4711099863052368,0.3793488442897796,0.1358892023563385,0.0952721610665321,-0.4770726859569549,0.1824638247489929,-0.0918407291173935,0.7007542848587036,-0.0294897258281707,-0.0223476998507976,-0.0280477479100227,-0.178204670548439,-0.405817449092865,0.1145228892564773,0.4310829043388366,0.3698160648345947,0.0933227688074112,0.0648340284824371,-0.0275432672351598,0.1118947342038154,0.039991095662117,0.1273600459098816,0.0154108256101608,0.3379730582237243,-0.066919170320034,2.430999994277954,-0.3334546983242035,0.2859348654747009,-0.1864990890026092,-0.2319366335868835,-0.2949445247650146,-0.3074403405189514,-0.3852625787258148,0.2728569209575653,-0.0368708632886409,-0.1742152422666549,0.0039603319019079,0.1670694351196289,-0.0040300879627466,0.2561757564544678,-0.0725871697068214,-0.0575486868619918,-0.0323639996349811,-0.1830061227083206,-0.0008217860013246,0.1756388545036316,-0.1361300647258758,0.038210317492485,0.3983301520347595,0.0666280537843704,-0.0514730438590049,0.1365267634391784,-0.1928034126758575,0.0716363191604614,0.1498814225196838,0.0544099062681198,-0.0230042207986116,-0.0745369121432304,0.2152352929115295
14723,422098,422098,1,1,H12 C8 O1,dsgdb9_069533,149.321,6.0,-0.0277156997472047,-0.0487219095230102,-0.0103156799450516,-8.360664367675781,0.0626498311758041,-0.0542792007327079,-0.3388690650463104,0.2340649664402008,-0.0073113036341965,0.1265023648738861,0.3542155027389526,0.0671610608696937,0.1569408476352691,-0.0998115986585617,0.0677406191825866,-0.179593801498413,0.8403329849243164,0.0593113601207733,-0.0258179418742656,-0.0883276239037513,-0.1254764348268509,-0.381664514541626,0.0373050421476364,0.3986586928367615,0.5668115019798279,0.0914194732904434,-0.0731083080172538,-0.1135448291897773,0.4105367064476013,0.0275189951062202,0.1881850510835647,-8.788425475358963e-06,0.2753201723098755,-0.0562732443213462,1.292519450187683,-0.4343482553958893,-0.1090907827019691,-0.1606040745973587,-0.2180068492889404,-0.3655982613563537,-0.6249542236328125,-0.4175594747066498,0.1138891354203224,0.031049370765686,-0.3900623619556427,0.0499034151434898,-0.1167163476347923,-0.0179902128875255,0.1522039473056793,-0.074612095952034,-0.0281325653195381,0.0129621559754014,-0.0422739423811435,-0.211191788315773,0.2020402699708938,-0.0564202293753623,0.0677255541086196,0.1797158420085907,0.0554041862487793,-0.0816427916288375,0.0005815774202346,-0.2057035118341446,0.0622318089008331,0.0031199753284454,0.0625825971364975,-0.079177901148796,0.0526514910161495,0.1187223717570304
34574,431956,431956,3,3,H12 C9,dsgdb9_070921,139.6666,6.0,-0.0738715082406997,-1.862912654876709,-0.0710135102272033,-7.728530406951904,0.0663837641477584,-0.0319740362465381,-0.285609632730484,0.2034317106008529,0.0172274149954319,0.1079558432102203,0.3537009954452514,0.0182714611291885,0.0976686775684356,0.0772815495729446,0.0697450339794159,-0.1672973334789276,0.4616998136043548,0.0698676630854606,-0.0311728902161121,-0.0834051817655563,-0.1578167378902435,-0.5802439451217651,0.0146917263045907,0.4116419851779938,0.6467962265014648,0.1203300505876541,-0.068877100944519,-0.0983365848660469,0.4833966195583343,-0.0340672954916954,0.1171393319964408,-0.0003494890406727,0.2512605786323547,-0.0436838120222091,1.4093722105026243,-0.3083322048187256,-0.1014432832598686,-0.2068458348512649,-0.0573380924761295,-0.5707812309265137,-0.4859810173511505,-0.4238518476486206,0.0555642917752265,0.0269048996269702,-0.2950227558612823,0.0093971379101276,-0.1205640211701393,-0.0039921067655086,0.1530072391033172,-0.0759425684809684,0.0385654382407665,0.019524997100234,-0.0448716133832931,-0.3468006551265716,0.2248924970626831,-0.0755401775240898,0.0728711038827896,0.0028115212917327,0.0810253620147705,-0.0619881674647331,-0.0031877998262643,-0.2320638597011566,0.06489859521389,-0.0572239756584167,0.0610920637845993,-0.0903781801462173,0.0371589958667755,0.1373120844364166
42450,130192,130192,8,8,H5 C8 N1,dsgdb9_023987,101.5951,6.0,2.294344425201416,5.564407825469971,-0.0012889800127595,-7.702134132385254,0.1276904493570327,-0.030565345659852,-0.4336946606636047,0.2066054493188858,-0.0141092985868453,-0.0073983687907457,0.4141722023487091,-0.0546393953263759,0.4394835233688354,-0.282781571149826,0.0390286110341548,0.0918995141983032,-0.1273056864738464,0.0431851930916309,-0.1043233424425125,-0.045063380151987,0.1017010360956192,-0.0082603469491004,0.0579799525439739,0.3617193698883056,0.601853609085083,0.0806490182876586,0.0037469370290637,0.361738920211792,0.0665509849786758,0.1478750109672546,0.1711022704839706,-0.018250111490488,0.0994330272078514,-0.0336056798696517,1.6561543941497805,-0.1397862285375595,-0.114383727312088,-0.0924510061740875,0.0957869663834571,0.0934257209300994,-0.2311441302299499,-0.4197202324867248,-0.318010002374649,-0.0407666936516761,-0.0297551304101943,-0.0017700437456369,-0.7032884359359741,-0.0693421587347984,0.1886695027351379,-0.0563556998968124,-0.0754842460155487,0.0180926267057657,0.0029330756515264,-0.1375085264444351,0.2413049340248108,-0.1256616413593292,-0.0478916764259338,0.3793598711490631,0.0583075731992721,-0.0594727098941803,0.1622928977012634,-0.2419221550226211,0.0522314645349979,0.3113760948181152,0.0487230233848094,0.0231690499931573,-0.0073523856699466,0.1158923283219337
65304,728809,728809,8,8,H14 C8 O1,dsgdb9_114901,143.9907,6.0,-1.5831784009933472,-2.0954232215881348,0.2090354710817337,-9.300247192382812,0.1037740409374237,-0.0286607183516025,-0.1865054219961166,0.2491921633481979,-0.0121493097394704,-0.177359402179718,0.3380027413368225,0.1171698123216629,0.1028637811541557,-0.25425785779953,0.0771964937448501,-0.2154457569122314,0.8714781999588013,0.0257303304970264,-0.0260604955255985,-0.0479512140154838,-0.2451669424772262,-0.4813196063041687,0.0655857101082801,0.3960033059120178,0.4712191522121429,0.1148281693458557,0.0191046372056007,-0.0896329581737518,0.3800315260887146,-0.0210056938230991,0.1687567681074142,0.040504366159439,0.2913114726543426,0.0024257786571979,2.0283358097076416,-0.319336473941803,0.0415321439504623,-0.1236946806311607,-0.3216836750507355,-0.2135978788137436,-0.3787764310836792,-0.4366161227226257,0.2261306941509246,-0.0161527432501316,-0.2733935713768005,0.0105505669489502,0.0244221836328506,0.0039692819118499,0.2133646756410598,-0.0921835973858833,-0.1146150082349777,-0.0025791358202695,-0.0645479187369346,-0.1570789068937301,0.0522855967283248,-0.1340005546808242,0.0690434649586677,0.2778389453887939,0.0595853254199028,-0.0353438220918178,0.1441285163164138,-0.2213015854358673,0.0652777627110481,0.2041497081518173,0.05503711104393,-0.1079249829053878,-0.0344484150409698,0.2044469714164734
66043,797320,797320,3,3,H8 C7 N2,dsgdb9_125852,62.8217,6.0,1.8611066341400144,-1.2700250148773191,-0.6964933276176453,-9.154293060302734,0.1003604382276535,-0.0346454381942749,-0.2352650314569473,0.2228053510189056,0.0231712441891431,-0.0951617583632469,0.4095875024795532,0.0514708310365676,0.2114586532115936,-0.3526539206504822,0.0254848562180995,-0.0535459071397781,0.5809071660041809,0.0282751657068729,-0.0320080071687698,-0.0435612089931964,-0.0129912346601486,-0.3132055103778839,0.0690164715051651,0.36592498421669,0.4978438019752502,0.1054511815309524,-0.007447026669979,0.1512750387191772,0.2468708306550979,0.1104164570569992,0.1714401543140411,0.026355892419815,0.2229915410280227,-0.0338984504342079,1.9884467124938965,-0.3602301180362701,-0.0676458775997161,-0.156568095088005,-0.1752712428569793,-0.0309528224170207,-0.3466016054153442,-0.4076769649982452,-0.0612260848283767,-0.0362033918499946,-0.2068782597780227,0.0571500770747661,-0.2678363025188446,0.004244090989232,0.2029430121183395,-0.0633915811777114,-0.084791250526905,0.0080686835572123,0.0130370883271098,-0.100658394396305,0.0600056275725364,-0.0904572606086731,-0.0156876146793365,0.4901283979415893,0.0527742430567741,-0.0206546522676944,0.2224298268556594,-0.1943031847476959,0.0583056882023811,0.1184797435998916,0.053097303956747,-0.030683446675539,-0.0230745114386081,0.1517372727394104
77324,290339,290339,1,1,H7 C6 N1 O2,dsgdb9_049210,-6.8933,6.0,-0.0178191792219877,1.1652644872665403,0.1683582961559295,-8.383028984069824,0.1076216995716095,-0.0243419576436281,-0.4368768334388733,0.1766916215419769,0.1092416793107986,-0.1562729179859161,0.3998123109340668,-0.1419453024864196,0.1158256083726883,-0.0900725126266479,0.0400201641023159,0.0005784421227872,0.0047546327114105,0.1027020141482353,-0.0380845144391059,-0.0469001233577728,-0.0942106693983078,-0.2671314477920532,0.1499106138944625,0.425809234380722,0.5853433012962341,0.1019085943698883,-0.0915957912802696,0.2864917814731598,0.1330962479114532,0.016253225505352,0.1460786461830139,0.0229256451129913,0.2312123626470565,-0.032474435865879,1.4897100925445557,-0.2170814573764801,0.0468942448496818,-0.0056925415992736,-0.3848752379417419,-0.0197281930595636,-0.2747148275375366,-0.43053138256073,-0.2211573719978332,-0.0760858580470085,-0.1162684857845306,0.043735284358263,-1.4897583723068235,0.0664660856127739,0.0180842019617557,-0.0644766017794609,-0.0210786499083042,0.0131532028317451,-0.0274105910211801,-0.6103535890579224,0.2053564488887787,0.2300807386636734,-0.0356190390884876,0.5321593284606934,0.1133912503719329,-0.0153556605800986,0.1002920791506767,-0.1455811113119125,0.0608808510005474,0.0900971367955207,0.0530865937471389,-0.0347574986517429,-0.0576051734387874,0.2127757221460342
84353,8617,8617,3,3,H9 C5 N1 O1,dsgdb9_001985,112.7924,6.0,-1.615914821624756,-0.673141360282898,0.4808107018470764,-9.589335441589355,0.1174107640981674,-0.0246829129755496,-0.058196909725666,0.1947407275438308,-0.1263840794563293,-0.4773864448070526,0.3911250829696655,0.0867338478565216,0.0809528231620788,-0.4900694787502289,0.1343086659908294,-0.057723268866539,0.6547766923904419,-0.0172844529151916,-0.0235187970101833,-0.0379476137459278,-0.1054391860961914,-0.3311998546123504,0.1261926889419555,0.3898819386959076,0.3664455711841583,0.1081240773200988,0.0835528895258903,0.1093000993132591,0.1305338442325592,-0.025168040767312,0.1262778043746948,0.0274313483387231,0.3597199022769928,-0.0334821492433548,2.2628090381622314,-0.3613431751728058,0.3180273473262787,-0.2172966301441192,-0.2127975225448608,-0.2829239964485168,-0.2947983741760254,-0.3775520920753479,0.342961311340332,-0.0831043124198913,-0.1078734397888183,0.027978841215372,0.1685259193181991,0.0097556635737419,0.1956360191106796,-0.0786578729748725,-0.0630348697304725,-0.0282760467380285,-0.2460745722055435,-0.1058677583932876,0.2613039016723633,0.0698551088571548,-0.0367133468389511,0.6196020841598511,0.087118811905384,-0.066696211695671,0.1433352828025818,-0.2276357114315033,0.0717292800545692,0.1198650151491165,0.0534046180546283,-0.0933698639273643,-0.0696074739098548,0.1793536096811294
95646,150173,150173,1,1,H6 C6 N2 O1,dsgdb9_027625,54.0555,6.0,0.0095178997144103,0.0172716099768877,-0.023540299385786,-8.23426342010498,0.0836723744869232,-0.0734562575817108,-0.4266316890716553,0.1672645956277847,-0.0151267880573868,0.1126370429992675,0.3546531796455383,0.1043268516659736,0.2309887707233429,-0.2222798317670822,0.0495750084519386,-0.0215101260691881,0.4215533137321472,0.0876877829432487,-0.0415267273783683,-0.0918886139988899,-0.0819099247455596,0.0856653451919555,0.0661133229732513,0.3629703223705292,0.6478040814399719,0.303295373916626,-0.0872281640768051,0.0906883850693702,0.155474841594696,0.0893929228186607,0.1767297685146331,-0.0010176266077905,0.1524184048175811,-0.0441600047051906,1.095487356185913,-0.4155111908912658,-0.0870360657572746,-0.1839992552995681,-0.2311877012252807,-0.1754975020885467,-0.5994072556495667,-0.3797730207443237,-0.0368684865534305,-0.0356458202004432,-0.0873194262385368,0.0778607875108718,-0.6139097809791565,0.0577893406152725,0.1762775331735611,-0.069461740553379,0.0104160569608211,0.0025146566331386,-0.057939238846302,-0.1273182183504104,0.3152264952659607,0.1932845711708068,-0.0100152641534805,0.2545920014381408,0.0485803298652172,-0.0815016031265258,0.045609351247549,-0.1666973978281021,0.0549819692969322,0.0033438447862863,0.0559905916452407,-0.0328875631093978,0.0315701216459274,0.1220691725611686
96083,246893,246893,6,6,H8 C8 O1,dsgdb9_042301,150.8447,6.0,-3.482394456863404,1.1339142322540283,0.6969897150993347,-9.922185897827148,0.0850060433149337,-0.0356232784688472,-0.0186496768146753,0.2761559784412384,-0.0806594416499137,-0.5021852850914001,0.350280225276947,0.093165099620819,0.0807268694043159,-0.4766774475574493,0.1449266821146011,-0.1147118508815765,0.7623007893562317,-0.0435852147638797,-0.0225939694792032,-0.0280176252126693,-0.2556620836257934,-0.3931885361671448,0.1155416294932365,0.3698259890079498,0.4316370487213135,0.0751997157931327,0.0708213821053505,0.0510576739907264,0.1643116772174835,0.0422111637890338,0.1287131458520889,0.00613050814718,0.3840562403202057,-0.0535429567098617,2.440155506134033,-0.3195909261703491,0.2552888095378876,-0.2130228281021118,-0.3192301392555237,-0.1753126233816146,-0.3520833253860473,-0.408692866563797,0.2061310559511184,-0.0222762413322925,-0.2070886939764022,0.0016628471203148,0.106594294309616,-0.0129084438085556,0.2348640263080597,-0.0663235262036323,-0.1357362419366836,-0.0198225732892751,-0.1771306097507476,-0.045997567474842,0.1582828313112259,-0.1429494023323059,0.0286252163350582,0.4094654321670532,0.0412822514772415,-0.0520955100655555,0.1662622690200805,-0.1805099993944168,0.0666742101311683,0.2554393410682678,0.0534163005650043,-0.0839069187641143,-0.0644396319985389,0.191317081451416
